Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Vertical_Acceleration,Drogue_Deployed,Main_Deployed,CG_x_in,Mass_lbs,Pred_Apogee_ft
0.07,-0.000148903,1.7818e-07,5.45266,10.4527,0.30872,171.548,0,0,58.5863,50.3815,
0.0725,-0.000145041,1.90907e-07,5.45389,10.4539,0.685304,197.053,0,0,58.5844,50.3784,
0.075,-0.000137955,2.07877e-07,5.45613,10.4561,1.12946,226.018,0,0,58.5821,50.375,
0.0775,-0.000127076,2.16361e-07,5.45958,10.4596,1.65035,258.913,0,0,58.5796,50.3711,
0.08,-0.000111765,2.29089e-07,5.46444,10.4644,2.25839,287.212,0,0,58.5768,50.3667,
0.0825,-9.12887e-05,2.37573e-07,5.47094,10.4709,2.93144,291.979,0,0,58.5737,50.3618,
0.085,-6.53293e-05,2.46058e-07,5.47917,10.4792,3.58699,296.822,0,0,58.5705,50.3569,
0.0875,-3.45488e-05,2.50301e-07,5.48894,10.4889,4.25474,301.742,0,0,58.5672,50.3519,
0.09,1.63718e-06,2.54543e-07,5.50043,10.5004,4.93488,306.739,0,0,58.564,50.3468,
0.0925,4.32313e-05,2.50301e-07,5.51363,10.5136,5.62761,311.815,0,0,58.5606,50.3416,
0.095,9.0324e-05,2.41816e-07,5.52858,10.5286,6.33314,309.508,0,0,58.5572,50.3363,
0.0975,0.000143027,2.29089e-07,5.5453,10.5453,7.02366,306.168,0,0,58.5538,50.3311,
0.1,0.000201023,2.16361e-07,5.56371,10.5637,7.70455,302.863,0,0,58.5505,50.3259,
0.1025,0.000264356,1.90907e-07,5.58381,10.5838,8.37721,299.59,0,0,58.5472,50.3208,
0.105,0.000332962,1.65453e-07,5.60559,10.6056,9.04174,296.351,0,0,58.5439,50.3157,
0.1075,0.00040677,1.31514e-07,5.62902,10.629,9.69821,293.145,0,0,58.5407,50.3107,
0.11,0.000485714,8.909e-08,5.65407,10.6541,10.3467,292.459,0,0,58.5375,50.3057,
0.1125,0.000569737,3.39391e-08,5.68074,10.6807,10.9966,292.242,0,0,58.5343,50.3008,
0.115,0.000658915,-2.12119e-08,5.70905,10.709,11.6466,292.025,0,0,58.5311,50.2958,
0.1175,0.000753207,-8.909e-08,5.73898,10.739,12.296,291.808,0,0,58.5279,50.2909,
0.12,0.000852612,-1.65453e-07,5.77053,10.7705,12.9449,291.591,0,0,58.5247,50.286,
0.1225,0.000957127,-2.50301e-07,5.8037,10.8037,13.5933,291.374,0,0,58.5215,50.281,
0.125,0.00106674,-3.43633e-07,5.83849,10.8385,14.2411,291.157,0,0,58.5184,50.2761,
0.1275,0.00118146,-4.49692e-07,5.87491,10.8749,14.8883,290.941,0,0,58.5152,50.2712,
0.13,0.00130128,-5.68479e-07,5.91294,10.9129,15.5351,290.724,0,0,58.512,50.2662,
0.1325,0.00142619,-6.95751e-07,5.95258,10.9526,16.1812,290.508,0,0,58.5088,50.2613,
0.135,0.00155619,-8.35749e-07,5.99384,10.9938,16.8269,290.292,0,0,58.5056,50.2564,
0.1375,0.00169127,-9.92717e-07,6.03672,11.0367,17.472,290.076,0,0,58.5025,50.2515,
0.14,0.00183143,-1.16241e-06,6.0812,11.0812,18.1165,289.86,0,0,58.4993,50.2466,
0.1425,0.00197667,-1.34059e-06,6.1273,11.1273,18.7606,289.644,0,0,58.4961,50.2417,
0.145,0.00212698,-1.5315e-06,6.17501,11.175,19.404,289.428,0,0,58.4929,50.2368,
0.1475,0.00228235,-1.73938e-06,6.22432,11.2243,20.047,289.213,0,0,58.4898,50.2319,
0.15,0.0024428,-1.96422e-06,6.27524,11.2752,20.6894,288.997,0,0,58.4866,50.227,
0.1525,0.0026083,-2.20604e-06,6.32777,11.3278,21.3312,288.782,0,0,58.4834,50.2221,
0.155,0.00277886,-2.46058e-06,6.3819,11.3819,21.9726,288.567,0,0,58.4803,50.2172,
0.1575,0.00295447,-2.72785e-06,6.43763,11.4376,22.6134,288.352,0,0,58.4771,50.2123,
0.16,0.00313512,-3.01633e-06,6.49496,11.495,23.2536,288.137,0,0,58.474,50.2075,
0.1625,0.00332082,-3.32178e-06,6.5539,11.5539,23.8933,287.922,0,0,58.4708,50.2026,
0.165,0.00351155,-3.64421e-06,6.61443,11.6144,24.5325,287.708,0,0,58.4677,50.1977,
0.1675,0.00370732,-3.98784e-06,6.67656,11.6766,25.1711,287.493,0,0,58.4645,50.1929,
0.17,0.00390812,-4.34844e-06,6.74029,11.7403,25.8093,287.279,0,0,58.4613,50.188,
0.1725,0.00411395,-4.72601e-06,6.80561,11.8056,26.4468,287.065,0,0,58.4582,50.1831,
0.175,0.0043248,-5.1248e-06,6.87252,11.8725,27.0839,286.851,0,0,58.455,50.1783,
0.1775,0.00454067,-5.54479e-06,6.94103,11.941,27.7204,286.637,0,0,58.4519,50.1734,
0.18,0.00476156,-5.98176e-06,7.01112,12.0111,28.3563,286.423,0,0,58.4488,50.1686,
0.1825,0.00498745,-6.44418e-06,7.08281,12.0828,28.9918,286.288,0,0,58.4456,50.1638,
0.185,0.00521835,-6.92357e-06,7.15608,12.1561,29.6269,286.398,0,0,58.4425,50.1589,
0.1875,0.00545426,-7.43265e-06,7.23094,12.2309,30.2627,286.508,0,0,58.4393,50.1541,
0.19,0.00569518,-7.95447e-06,7.3074,12.3074,30.8988,286.618,0,0,58.4362,50.1492,
0.1925,0.00594111,-8.50598e-06,7.38544,12.3854,31.5351,286.728,0,0,58.433,50.1444,
0.195,0.00619207,-9.0787e-06,7.46507,12.4651,32.1717,286.838,0,0,58.4299,50.1395,
0.1975,0.00644803,-9.67687e-06,7.5463,12.5463,32.8086,286.948,0,0,58.4267,50.1347,
0.2,0.00670903,-1.02963e-05,7.62912,12.6291,33.4457,287.059,0,0,58.4236,50.1298,
0.2025,0.00697504,-1.09453e-05,7.71353,12.7135,34.0831,287.169,0,0,58.4204,50.125,
0.205,0.00724609,-1.16156e-05,7.79953,12.7995,34.7208,287.279,0,0,58.4173,50.1202,
0.2075,0.00752215,-1.23156e-05,7.88713,12.8871,35.3588,287.39,0,0,58.4141,50.1153,
0.21,0.00780325,-1.30411e-05,7.97633,12.9763,35.9971,287.5,0,0,58.411,50.1104,
0.2125,0.00808938,-1.37877e-05,8.06712,13.0671,36.6356,287.611,0,0,58.4078,50.1056,
0.215,0.00838055,-1.45683e-05,8.15951,13.1595,37.2744,287.721,0,0,58.4047,50.1007,
0.2175,0.00867675,-1.53744e-05,8.25349,13.2535,37.9135,287.832,0,0,58.4015,50.0959,
0.22,0.008978,-1.62059e-05,8.34908,13.3491,38.5528,287.943,0,0,58.3984,50.091,
0.2225,0.00928428,-1.70713e-05,8.44626,13.4463,39.1925,288.054,0,0,58.3952,50.0862,
0.225,0.00959562,-1.79622e-05,8.54504,13.545,39.8324,288.164,0,0,58.392,50.0813,
0.2275,0.00991199,-1.88828e-05,8.64542,13.6454,40.4726,288.275,0,0,58.3889,50.0764,
0.23,0.0102334,-1.98331e-05,8.7474,13.7474,41.113,288.386,0,0,58.3857,50.0716,
0.2325,0.0105599,-2.08174e-05,8.85099,13.851,41.7538,288.497,0,0,58.3825,50.0667,
0.235,0.0108914,-2.18271e-05,8.95617,13.9562,42.3948,288.608,0,0,58.3794,50.0618,
0.2375,0.011228,-2.28792e-05,9.06296,14.063,43.0361,288.719,0,0,58.3762,50.057,
0.24,0.0115696,-2.39525e-05,9.17136,14.1714,43.6777,288.83,0,0,58.373,50.0521,
0.2425,0.0119163,-2.50597e-05,9.28135,14.2814,44.3195,288.942,0,0,58.3698,50.0472,
0.245,0.0122681,-2.62052e-05,9.39295,14.393,44.9617,289.053,0,0,58.3667,50.0424,
0.2475,0.0126249,-2.73761e-05,9.50616,14.5062,45.6041,289.164,0,0,58.3635,50.0375,
0.25,0.0129868,-2.85894e-05,9.62098,14.621,46.2468,289.275,0,0,58.3603,50.0326,
0.2525,0.0133538,-2.98367e-05,9.7374,14.7374,46.8897,289.387,0,0,58.3571,50.0278,
0.255,0.0137258,-3.11094e-05,9.85543,14.8554,47.533,289.498,0,0,58.3539,50.0229,
0.2575,0.0141029,-3.24245e-05,9.97506,14.9751,48.1765,289.61,0,0,58.3508,50.018,
0.26,0.0144851,-3.37778e-05,10.0963,15.0963,48.8203,289.721,0,0,58.3476,50.0131,
0.2625,0.0148724,-3.51651e-05,10.2192,15.2192,49.4644,289.833,0,0,58.3444,50.0082,
0.265,0.0152648,-3.65863e-05,10.3436,15.3436,50.1088,289.945,0,0,58.3412,50.0034,
0.2675,0.0156622,-3.80457e-05,10.4697,15.4697,50.7534,290.056,0,0,58.338,49.9985,
0.27,0.0160647,-3.95475e-05,10.5974,15.5974,51.3983,290.168,0,0,58.3348,49.9936,
0.2725,0.0164723,-4.1079e-05,10.7267,15.7267,52.0435,290.28,0,0,58.3316,49.9887,
0.275,0.016885,-4.26571e-05,10.8576,15.8576,52.689,290.392,0,0,58.3284,49.9838,
0.2775,0.0173028,-4.42693e-05,10.9902,15.9902,53.3348,290.504,0,0,58.3252,49.9789,
0.28,0.0177257,-4.5928e-05,11.1243,16.1243,53.9808,290.616,0,0,58.322,49.974,
0.2825,0.0181536,-4.76207e-05,11.2601,16.2601,54.6271,290.728,0,0,58.3188,49.9691,
0.285,0.0185867,-4.93559e-05,11.3974,16.3974,55.2737,290.84,0,0,58.3156,49.9643,
0.2875,0.0190249,-5.11292e-05,11.5364,16.5364,55.9206,290.952,0,0,58.3124,49.9594,
0.29,0.0194682,-5.29492e-05,11.677,16.677,56.5678,291.064,0,0,58.3092,49.9545,
0.2925,0.0199166,-5.48116e-05,11.8193,16.8193,57.2152,291.176,0,0,58.306,49.9496,
0.295,0.0203701,-5.67122e-05,11.9631,16.9631,57.8629,291.289,0,0,58.3028,49.9447,
0.2975,0.0208287,-5.86594e-05,12.1086,17.1086,58.5109,291.401,0,0,58.2996,49.9398,
0.3,0.0212924,-6.06448e-05,12.2557,17.2557,59.1592,291.513,0,0,58.2964,49.9349,
0.3025,0.0217612,-6.26812e-05,12.4044,17.4044,59.8078,291.626,0,0,58.2932,49.93,
0.305,0.0222352,-6.47557e-05,12.5547,17.5547,60.4566,291.738,0,0,58.29,49.9251,
0.3075,0.0227143,-6.68769e-05,12.7067,17.7067,61.1058,291.851,0,0,58.2868,49.9202,
0.31,0.0231985,-6.90448e-05,12.8602,17.8602,61.7552,291.964,0,0,58.2836,49.9153,
0.3125,0.0236878,-7.12593e-05,13.0154,18.0154,62.4049,292.076,0,0,58.2803,49.9104,
0.315,0.0241823,-7.35205e-05,13.1723,18.1723,63.0548,292.189,0,0,58.2771,49.9054,
0.3175,0.0246818,-7.58241e-05,13.3307,18.3307,63.7051,292.302,0,0,58.2739,49.9005,
0.32,0.0251866,-7.81786e-05,13.4908,18.4908,64.3556,292.415,0,0,58.2707,49.8956,
0.3225,0.0256964,-8.0584e-05,13.6525,18.6525,65.0064,292.527,0,0,58.2675,49.8907,
0.325,0.0262114,-8.30319e-05,13.8158,18.8158,65.6575,292.64,0,0,58.2642,49.8858,
0.3275,0.0267315,-8.55307e-05,13.9808,18.9808,66.3089,292.753,0,0,58.261,49.8809,
0.33,0.0272568,-8.80803e-05,14.1474,19.1474,66.9606,292.866,0,0,58.2578,49.876,
0.3325,0.0277872,-9.06767e-05,14.3156,19.3156,67.6125,292.98,0,0,58.2546,49.8711,
0.335,0.0283227,-9.33239e-05,14.4854,19.4854,68.2648,293.093,0,0,58.2513,49.8661,
0.3375,0.0288634,-9.60263e-05,14.6569,19.6569,68.9173,293.206,0,0,58.2481,49.8612,
0.34,0.0294093,-9.87754e-05,14.83,19.83,69.5701,293.319,0,0,58.2449,49.8563,
0.3425,0.0299603,-0.00010158,15.0048,20.0048,70.2232,293.433,0,0,58.2416,49.8514,
0.345,0.0305165,-0.00010443,15.1811,20.1811,70.8765,293.546,0,0,58.2384,49.8464,
0.3475,0.0310778,-0.000107341,15.3592,20.3592,71.5302,293.659,0,0,58.2351,49.8415,
0.35,0.0316443,-0.000110298,15.5388,20.5388,72.1841,293.773,0,0,58.2319,49.8366,
0.3525,0.0322159,-0.000113314,15.7201,20.7201,72.8383,293.886,0,0,58.2287,49.8317,
0.355,0.0327927,-0.000116381,15.903,20.903,73.4928,294,0,0,58.2254,49.8267,
0.3575,0.0333747,-0.000119504,16.0875,21.0875,74.1476,294.114,0,0,58.2222,49.8218,
0.36,0.0339618,-0.000122681,16.2737,21.2737,74.8027,294.227,0,0,58.2189,49.8169,
0.3625,0.0345541,-0.000125914,16.4616,21.4616,75.458,294.341,0,0,58.2157,49.8119,
0.365,0.0351516,-0.000129202,16.651,21.651,76.1136,294.455,0,0,58.2124,49.807,
0.3675,0.0357543,-0.000132549,16.8421,21.8421,76.7696,294.569,0,0,58.2092,49.8021,
0.37,0.0363621,-0.000135951,17.0349,22.0349,77.4258,294.683,0,0,58.2059,49.7971,
0.3725,0.0369752,-0.000139409,17.2293,22.2293,78.0823,294.797,0,0,58.2027,49.7922,
0.375,0.0375934,-0.000142926,17.4253,22.4253,78.739,294.911,0,0,58.1994,49.7872,
0.3775,0.0382168,-0.000146506,17.623,22.623,79.3961,295.025,0,0,58.1962,49.7823,
0.38,0.0388454,-0.000150138,17.8223,22.8223,80.0534,295.139,0,0,58.1929,49.7774,
0.3825,0.0394791,-0.000153833,18.0232,23.0232,80.7111,295.253,0,0,58.1897,49.7724,
0.385,0.0401181,-0.000157588,18.2258,23.2258,81.369,295.367,0,0,58.1864,49.7675,
0.3875,0.0407623,-0.000161401,18.4301,23.4301,82.0272,295.482,0,0,58.1831,49.7625,
0.39,0.0414116,-0.000165279,18.636,23.636,82.6857,295.596,0,0,58.1799,49.7576,
0.3925,0.0420662,-0.000169212,18.8435,23.8435,83.3444,295.71,0,0,58.1766,49.7526,
0.395,0.042726,-0.000173212,19.0527,24.0527,84.0035,295.825,0,0,58.1733,49.7477,
0.3975,0.0433909,-0.000177272,19.2635,24.2635,84.6628,295.939,0,0,58.1701,49.7427,
0.4,0.0440611,-0.000181396,19.476,24.476,85.3225,296.02,0,0,58.1668,49.7378,
0.4025,0.0447365,-0.000185587,19.6901,24.6901,85.9823,296.057,0,0,58.1635,49.7328,
0.405,0.0454171,-0.000189838,19.9059,24.9059,86.6421,296.094,0,0,58.1603,49.7279,
0.4075,0.0461029,-0.000194153,20.1234,25.1234,87.302,296.131,0,0,58.157,49.7229,
0.41,0.0467939,-0.000198531,20.3424,25.3424,87.962,296.167,0,0,58.1537,49.718,
0.4125,0.0474902,-0.000202973,20.5632,25.5632,88.6221,296.204,0,0,58.1504,49.713,
0.415,0.0481916,-0.000207486,20.7855,25.7855,89.2823,296.241,0,0,58.1472,49.708,
0.4175,0.0488983,-0.000212064,21.0096,26.0096,89.9426,296.278,0,0,58.1439,49.7031,
0.42,0.0496101,-0.000216705,21.2353,26.2353,90.603,296.315,0,0,58.1406,49.6981,
0.4225,0.0503272,-0.000221418,21.4626,26.4626,91.2635,296.352,0,0,58.1373,49.6932,
0.425,0.0510495,-0.000226195,21.6916,26.6916,91.924,296.388,0,0,58.1341,49.6882,
0.4275,0.0517771,-0.000231036,21.9222,26.9222,92.5847,296.425,0,0,58.1308,49.6833,
0.43,0.0525098,-0.000235953,22.1545,27.1545,93.2455,296.462,0,0,58.1275,49.6783,
0.4325,0.0532478,-0.000240933,22.3885,27.3885,93.9063,296.499,0,0,58.1242,49.6734,
0.435,0.0539909,-0.00024599,22.624,27.624,94.5672,296.536,0,0,58.1209,49.6684,
0.4375,0.0547393,-0.000251111,22.8613,27.8613,95.2283,296.573,0,0,58.1177,49.6634,
0.44,0.055493,-0.000256303,23.1002,28.1002,95.8894,296.61,0,0,58.1144,49.6585,
0.4425,0.0562518,-0.000261568,23.3407,28.3407,96.5506,296.647,0,0,58.1111,49.6535,
0.445,0.0570159,-0.000266905,23.5829,28.5829,97.2119,296.684,0,0,58.1078,49.6486,
0.4475,0.0577852,-0.00027231,23.8268,28.8268,97.8733,296.721,0,0,58.1045,49.6436,
0.45,0.0585597,-0.000277791,24.0723,29.0723,98.5348,296.758,0,0,58.1012,49.6387,
0.4525,0.0593394,-0.000283344,24.3195,29.3195,99.1964,296.795,0,0,58.098,49.6337,
0.455,0.0601244,-0.000288966,24.5683,29.5683,99.858,296.832,0,0,58.0947,49.6287,
0.4575,0.0609146,-0.000294667,24.8188,29.8188,100.52,296.869,0,0,58.0914,49.6238,
0.46,0.06171,-0.000300441,25.0709,30.0709,101.182,296.906,0,0,58.0881,49.6188,
0.4625,0.0625107,-0.000306291,25.3247,30.3247,101.844,296.943,0,0,58.0848,49.6139,
0.465,0.0633166,-0.00031221,25.5801,30.5801,102.506,296.98,0,0,58.0815,49.6089,
0.4675,0.0641277,-0.000318213,25.8372,30.8372,103.168,297.017,0,0,58.0782,49.604,
0.47,0.064944,-0.000324288,26.096,31.096,103.83,297.054,0,0,58.0749,49.599,
0.4725,0.0657656,-0.000330439,26.3564,31.3564,104.492,297.091,0,0,58.0717,49.594,
0.475,0.0665924,-0.000336667,26.6184,31.6184,105.155,297.128,0,0,58.0684,49.5891,
0.4775,0.0674245,-0.000342975,26.8821,31.8821,105.817,297.165,0,0,58.0651,49.5841,
0.48,0.0682617,-0.00034936,27.1475,32.1475,106.48,297.202,0,0,58.0618,49.5792,
0.4825,0.0691043,-0.000355821,27.4145,32.4145,107.143,297.239,0,0,58.0585,49.5742,
0.485,0.069952,-0.000362363,27.6832,32.6832,107.805,297.276,0,0,58.0552,49.5693,
0.4875,0.070805,-0.000368981,27.9536,32.9536,108.468,297.313,0,0,58.0519,49.5643,
0.49,0.0716632,-0.000375684,28.2256,33.2256,109.131,297.351,0,0,58.0486,49.5593,
0.4925,0.0725267,-0.000382468,28.4992,33.4992,109.794,297.388,0,0,58.0453,49.5544,
0.495,0.0733954,-0.000389328,28.7745,33.7745,110.457,297.425,0,0,58.042,49.5494,
0.4975,0.0742694,-0.000396272,29.0515,34.0515,111.121,297.462,0,0,58.0387,49.5445,
0.5,0.0751486,-0.000403294,29.3302,34.3302,111.784,297.499,0,0,58.0354,49.5395,
0.5025,0.076033,-0.000410404,29.6104,34.6104,112.447,297.536,0,0,58.0321,49.5345,
0.505,0.0769227,-0.000417595,29.8924,34.8924,113.111,297.573,0,0,58.0288,49.5296,
0.5075,0.0778176,-0.000424866,30.176,35.176,113.775,297.611,0,0,58.0255,49.5246,
0.51,0.0787178,-0.000432222,30.4613,35.4613,114.438,297.648,0,0,58.0222,49.5197,
0.5125,0.0796232,-0.000439663,30.7482,35.7482,115.102,297.685,0,0,58.0189,49.5147,
0.515,0.0805339,-0.000447185,31.0368,36.0368,115.766,297.722,0,0,58.0156,49.5097,
0.5175,0.0814498,-0.0004548,31.327,36.327,116.43,297.759,0,0,58.0123,49.5048,
0.52,0.0823709,-0.000462492,31.6189,36.6189,117.094,297.797,0,0,58.009,49.4998,
0.5225,0.0832973,-0.000470276,31.9125,36.9125,117.758,297.834,0,0,58.0057,49.4949,
0.525,0.084229,-0.000478142,32.2077,37.2077,118.423,297.871,0,0,58.0024,49.4899,
0.5275,0.0851659,-0.000486096,32.5046,37.5046,119.087,297.908,0,0,57.9991,49.4849,
0.53,0.086108,-0.00049414,32.8032,37.8032,119.751,297.946,0,0,57.9957,49.48,
0.5325,0.0870555,-0.000502268,33.1034,38.1034,120.416,297.983,0,0,57.9924,49.475,
0.535,0.0880081,-0.000510486,33.4052,38.4052,121.081,298.02,0,0,57.9891,49.4701,
0.5375,0.088966,-0.000518792,33.7088,38.7088,121.745,298.057,0,0,57.9858,49.4651,
0.54,0.0899292,-0.000527188,34.014,39.014,122.41,298.095,0,0,57.9825,49.4601,
0.5425,0.0908977,-0.000535673,34.3208,39.3208,123.075,298.132,0,0,57.9792,49.4552,
0.545,0.0918713,-0.000544247,34.6294,39.6294,123.74,298.169,0,0,57.9759,49.4502,
0.5475,0.0928503,-0.00055291,34.9395,39.9395,124.405,298.207,0,0,57.9726,49.4453,
0.55,0.0938345,-0.000561666,35.2514,40.2514,125.07,298.244,0,0,57.9693,49.4403,
0.5525,0.094824,-0.000570515,35.5649,40.5649,125.736,298.281,0,0,57.9659,49.4353,
0.555,0.0958187,-0.000579454,35.8801,40.8801,126.401,298.319,0,0,57.9626,49.4304,
0.5575,0.0968187,-0.000588482,36.1969,41.1969,127.067,298.356,0,0,57.9593,49.4254,
0.56,0.0978239,-0.000597612,36.5154,41.5154,127.732,298.394,0,0,57.956,49.4205,
0.5625,0.0988344,-0.000606826,36.8356,41.8356,128.398,298.431,0,0,57.9527,49.4155,
0.565,0.0998502,-0.000616138,37.1574,42.1574,129.064,298.468,0,0,57.9494,49.4105,
0.5675,0.100871,-0.000625539,37.4809,42.4809,129.729,298.506,0,0,57.946,49.4056,
0.57,0.101898,-0.000635038,37.806,42.806,130.395,298.543,0,0,57.9427,49.4006,
0.5725,0.102929,-0.000644634,38.1329,43.1329,131.061,298.581,0,0,57.9394,49.3956,
0.575,0.103966,-0.00065432,38.4614,43.4614,131.728,298.618,0,0,57.9361,49.3907,
0.5775,0.105008,-0.000664107,38.7915,43.7915,132.394,298.655,0,0,57.9327,49.3857,
0.58,0.106055,-0.000673987,39.1233,44.1233,133.06,298.693,0,0,57.9294,49.3808,
0.5825,0.107108,-0.000683965,39.4568,44.4568,133.727,298.73,0,0,57.9261,49.3758,
0.585,0.108166,-0.000694041,39.792,44.792,134.393,298.768,0,0,57.9228,49.3708,
0.5875,0.109229,-0.00070421,40.1288,45.1288,135.06,298.805,0,0,57.9194,49.3659,
0.59,0.110298,-0.000714481,40.4673,45.4673,135.726,298.843,0,0,57.9161,49.3609,
0.5925,0.111371,-0.000724849,40.8074,45.8074,136.393,298.88,0,0,57.9128,49.3559,
0.595,0.11245,-0.000735315,41.1492,46.1492,137.06,298.918,0,0,57.9095,49.351,
0.5975,0.113535,-0.000745883,41.4927,46.4927,137.727,298.955,0,0,57.9061,49.346,
0.6,0.114624,-0.000756552,41.8379,46.8379,138.394,298.993,0,0,57.9028,49.341,
0.6025,0.115719,-0.000767315,42.1847,47.1847,139.061,299.03,0,0,57.8995,49.3361,
0.605,0.116819,-0.00077818,42.5332,47.5332,139.729,299.068,0,0,57.8962,49.3311,
0.6075,0.117925,-0.000789151,42.8833,47.8833,140.396,299.105,0,0,57.8928,49.3262,
0.61,0.119035,-0.000800215,43.2352,48.2352,141.063,299.143,0,0,57.8895,49.3212,
0.6125,0.120151,-0.000811385,43.5887,48.5887,141.731,299.181,0,0,57.8862,49.3162,
0.615,0.121272,-0.000822657,43.9438,48.9438,142.399,299.218,0,0,57.8828,49.3113,
0.6175,0.122399,-0.000834035,44.3007,49.3007,143.066,299.256,0,0,57.8795,49.3063,
0.62,0.123531,-0.000845511,44.6592,49.6592,143.734,299.293,0,0,57.8762,49.3013,
0.6225,0.124668,-0.000857097,45.0193,50.0193,144.402,299.331,0,0,57.8728,49.2964,
0.625,0.12581,-0.000868776,45.3812,50.3812,145.07,299.369,0,0,57.8695,49.2914,
0.6275,0.126958,-0.00088057,45.7447,50.7447,145.738,299.406,0,0,57.8661,49.2864,
0.63,0.128111,-0.000892461,46.1099,51.1099,146.406,299.444,0,0,57.8628,49.2815,
0.6325,0.129269,-0.000904459,46.4767,51.4767,147.075,299.482,0,0,57.8595,49.2765,
0.635,0.130432,-0.000916567,46.8452,51.8452,147.743,299.519,0,0,57.8561,49.2715,
0.6375,0.131601,-0.00092878,47.2154,52.2154,148.411,299.557,0,0,57.8528,49.2666,
0.64,0.132775,-0.000941092,47.5873,52.5873,149.08,299.595,0,0,57.8494,49.2616,
0.6425,0.133955,-0.000953513,47.9608,52.9608,149.749,299.632,0,0,57.8461,49.2567,
0.645,0.135139,-0.00096605,48.3361,53.3361,150.418,299.67,0,0,57.8428,49.2517,
0.6475,0.136329,-0.000978684,48.7129,53.7129,151.086,299.708,0,0,57.8394,49.2467,
0.65,0.137524,-0.000991432,49.0915,54.0915,151.755,299.745,0,0,57.8361,49.2418,
0.6525,0.138725,-0.00100428,49.4717,54.4717,152.424,299.783,0,0,57.8327,49.2368,
0.655,0.139931,-0.00101725,49.8536,54.8536,153.094,299.821,0,0,57.8294,49.2318,
0.6575,0.141142,-0.00103032,50.2372,55.2372,153.763,299.859,0,0,57.826,49.2269,
0.66,0.142358,-0.00104349,50.6224,55.6224,154.432,299.896,0,0,57.8227,49.2219,
0.6625,0.14358,-0.00105679,51.0094,56.0094,155.102,299.87,0,0,57.8193,49.2169,
0.665,0.144807,-0.00107019,51.3979,56.3979,155.771,299.843,0,0,57.816,49.212,
